TimeMS,Acc,qDot
32.773,4.5937994637466755,0.37654442451509484
32.774,4.59258924081265,0.376395635036868
32.775,4.591379496081129,0.37624692394203324
32.776,4.590170229300194,0.3760982911789796
32.777,4.588961440218098,0.3759497366961372
32.778,4.586370803877089,0.3757446402960121
32.779,4.585163697163786,0.37559630927830273
32.78,4.583957066964109,0.37544805632751105
32.781,4.582750913027272,0.37529988139228404
32.782,4.5815452351026575,0.37515178442130903
32.783,4.580340032939809,0.37500376536331426
32.784,4.57775516234948,0.3747993294418125
32.785,4.576551636745034,0.3746515328939042
32.786,4.575348585722634,0.3745038140468326
32.787,4.574146009032784,0.37435617284954137
32.788,4.572943906426156,0.3742086092510141
32.789,4.571742277653579,0.3740611232002749
32.79,4.570541122466049,0.3739137146463876
32.791,4.5679628336238585,0.3737100360190609
32.792,4.5667633484272825,0.37356284888849806
32.793,4.5655643356422155,0.37341573904394576
32.794,4.564365795020604,0.37326870643468174
32.795,4.563167726314558,0.3731217510100242
32.796,4.561970129276354,0.3729748727193309
32.797,4.559397564977677,0.37277184849684564
32.798,4.558201632174622,0.3726251906851578
32.799,4.557006169871299,0.3724786097977276
32.8,4.555811177820928,0.3723321057841254
32.801,4.554616655776893,0.372185678593961
32.802,4.553422603492735,0.3720393281768841
32.803,4.5508557445843625,0.37183695554975604
32.804,4.549663350804923,0.3716908246723288
32.805,4.548471425622654,0.3715447703594101
32.806,4.547279968792042,0.3713987925608608
32.807,4.546088980067735,0.3712528912265812
32.808,4.544898459204537,0.37110706630651064
32.809,4.542337286616083,0.3709053424800458
32.81,4.541148418552414,0.3707597361652015
32.811,4.539960017192516,0.3706142060571079
32.812,4.538772082292134,0.3704687521059142
32.813,4.537584613607174,0.37032337426180895
32.814,4.536397610893696,0.37017807247501955
32.815,4.533842105637162,0.36997699466922324
32.816,4.532656750043126,0.36983191055813863
32.817,4.531471859268576,0.3696869022980252
32.818,4.530287433070505,0.3695419698393186
32.819,4.529103471206067,0.36939711313249374
32.82,4.527919973432575,0.3692523321280643
32.821,4.525370116601917,0.3690518975775486
32.822,4.524188260292751,0.3689073333241739
32.823,4.52300686692784,0.368762844567956
32.824,4.521825936265427,0.3686184312596157
32.825,4.520645468063906,0.3684740933499123
32.826,4.519465462081827,0.36832983078964365
32.827,4.516921234852517,0.36813003674353795
32.828,4.515742864704487,0.36798599001451526
32.829,4.514564955634495,0.3678420184307884
32.83,4.513387507402016,0.36769812194336093
32.831,4.512210519766681,0.36755430050327464
32.832,4.511033992488277,0.36741055406160983
32.833,4.508495376116877,0.3672113977834699
32.834,4.507320479066944,0.3670678662580536
32.835,4.506146041237791,0.36692440952801264
32.836,4.504972062390118,0.36678102754463127
32.837,4.503798542284785,0.3666377202592324
32.838,4.502625480682801,0.3664944876231765
32.839,4.500092456506545,0.3662959663908964
32.84,4.498921019552035,0.36615294776087326
32.841,4.497750039969951,0.36601000357823293
32.842,4.496579517522213,0.3658671337945389
32.843,4.495409451970904,0.36572433836139273
32.844,4.494239843078253,0.3655816172304337
32.845,4.491712392514606,0.3653837283361562
32.846,4.490544402712872,0.3652412203057664
32.847,4.4893768684440625,0.3650987863766823
32.848,4.4882097894713215,0.36495642650074533
32.849,4.487043165557936,0.36481414062983364
32.85,4.4858769964673515,0.36467192871586346
32.851,4.483355101013607,0.3644746694658919
32.852,4.482190545481692,0.36433266975174994
32.853,4.481026443652017,0.36419074379474053
32.854,4.479862795288926,0.3640488915469803
32.855,4.478699600156915,0.3639071129606231
32.856,4.477536858020635,0.3637654079878597
32.857,4.475020499253477,0.3635687757025712
32.858,4.473859365167804,0.36342728203358887
32.859,4.472698682962437,0.36328586177945704
32.86,4.471538452402921,0.36314451489256605
32.861,4.470378673254954,0.3630032413253432
32.862,4.469219345284383,0.36286204103025277
32.863,4.466708504859489,0.3626660330440112
32.864,4.465550779455517,0.3625250431613192
32.865,4.464393504118631,0.36238412635307526
32.866,4.463236678615564,0.36224328257194144
32.867,4.462080302713205,0.3621025117706165
32.868,4.460924376178596,0.36196181390183635
32.869,4.459768898778925,0.36182118891837356
32.87,4.457264356931685,0.36162589669002704
32.871,4.456110475901818,0.36148548110482936
32.872,4.454957042902323,0.36134513820846226
32.873,4.453804057701274,0.36120486795389467
32.874,4.452651520066892,0.36106467029413186
32.875,4.451499429767555,0.3609245451822159
32.876,4.449000367332424,0.36072987158525543
32.877,4.44784986796976,0.3605899549901086
32.878,4.446699814842623,0.3604501107473666
32.879,4.4455502077202675,0.3603103388102667
32.88,4.444401046372093,0.3601706391320822
32.881,4.443252330567649,0.3600310116661226
32.882,4.440758729445125,0.359836954078271
32.883,4.43961159916788,0.35969753425215967
32.884,4.438464913339878,0.35955818644386983
32.885,4.437318671731541,0.35941891060690473
32.886,4.4361728741134385,0.35927970669480397
32.887,4.435027520256293,0.3591405746611431
32.888,4.432539362424161,0.3589471304737574
32.889,4.431395588708274,0.35880820520757156
32.89,4.430252257663852,0.3586693516264538
32.891,4.42910936906248,0.35853056968417246
32.892,4.427966922675894,0.3583918593345313
32.893,4.426824918275976,0.35825322053137
32.894,4.424342185788914,0.35806038714935795
32.895,4.423201756167724,0.3579219542458176
32.896,4.422061767448677,0.3577835926964108
32.897,4.420922219404525,0.357645302455169
32.898,4.419783111808154,0.35750708347615856
32.899,4.418644444432605,0.3573689357134816
32.9,4.416167119421778,0.35717671055521777
32.901,4.415030021485712,0.35703876782879984
32.902,4.413893362690887,0.3569008961273883
32.903,4.4127571428112,0.35676309540527545
32.904,4.411621361620694,0.356625365616789
32.905,4.410486018893556,0.35648770671629165
32.906,4.408014083566222,0.35629608721353573
32.907,4.406880304962482,0.3561586324903997
32.908,4.405746963747448,0.3560212484649386
32.909,4.40461405969616,0.35588393509170413
32.91,4.403481592583803,0.35574669232528344
32.911,4.402349562185707,0.35560952012029834
