ALT-KM,T-DEG-K,T-DEG-C
16.993000000000,598.700000000000,325.550000000000
16.935000000000,599.300000000000,326.150000000000
16.867000000000,599.700000000000,326.550000000000
16.787000000000,600.100000000000,326.950000000000
16.715000000000,600.700000000000,327.550000000000
16.626000000000,601.300000000000,328.150000000000
16.541000000000,601.900000000000,328.750000000000
16.477000000000,602.500000000000,329.350000000000
16.410000000000,602.900000000000,329.750000000000
16.340000000000,603.500000000000,330.350000000000
16.284000000000,604.100000000000,330.950000000000
16.215000000000,604.500000000000,331.350000000000
16.145000000000,604.900000000000,331.750000000000
16.089000000000,605.500000000000,332.350000000000
16.020000000000,605.900000000000,332.750000000000
15.951000000000,606.500000000000,333.350000000000
15.892000000000,607.100000000000,333.950000000000
15.834000000000,607.700000000000,334.550000000000
15.778000000000,608.100000000000,334.950000000000
15.719000000000,608.700000000000,335.550000000000
15.636000000000,609.100000000000,335.950000000000
15.551000000000,609.700000000000,336.550000000000
15.462000000000,610.300000000000,337.150000000000
15.391000000000,610.500000000000,337.350000000000
15.321000000000,611.300000000000,338.150000000000
15.255000000000,611.800000000000,338.650000000000
15.186000000000,612.200000000000,339.050000000000
15.122000000000,612.600000000000,339.450000000000
15.056000000000,613.200000000000,340.050000000000
15.005000000000,613.800000000000,340.650000000000
14.948000000000,614.200000000000,341.050000000000
14.886000000000,614.800000000000,341.650000000000
14.810000000000,615.400000000000,342.250000000000
14.729000000000,615.800000000000,342.650000000000
14.648000000000,616.200000000000,343.050000000000
14.570000000000,616.800000000000,343.650000000000
14.501000000000,617.200000000000,344.050000000000
14.428000000000,617.800000000000,344.650000000000
14.357000000000,618.200000000000,345.050000000000
14.291000000000,618.600000000000,345.450000000000
14.227000000000,619.200000000000,346.050000000000
14.168000000000,619.600000000000,346.450000000000
14.114000000000,620.200000000000,347.050000000000
14.047000000000,620.600000000000,347.450000000000
13.982000000000,621.000000000000,347.850000000000
13.918000000000,621.600000000000,348.450000000000
13.856000000000,622.200000000000,349.050000000000
13.802000000000,622.600000000000,349.450000000000
13.726000000000,623.000000000000,349.850000000000
13.634000000000,623.400000000000,350.250000000000
13.551000000000,624.000000000000,350.850000000000
13.478000000000,624.400000000000,351.250000000000
13.421000000000,624.800000000000,351.650000000000
13.372000000000,625.400000000000,352.250000000000
13.306000000000,626.000000000000,352.850000000000
13.230000000000,626.400000000000,353.250000000000
13.157000000000,626.800000000000,353.650000000000
13.079000000000,627.200000000000,354.050000000000
12.599000000000,630.900000000000,357.750000000000
12.077000000000,635.500000000000,362.350000000000
11.582000000000,638.900000000000,365.750000000000
11.090000000000,641.900000000000,368.750000000000
10.602000000000,645.900000000000,372.750000000000
10.128000000000,650.100000000000,376.950000000000
9.656000000000,654.300000000000,381.150000000000
9.188000000000,657.400000000000,384.250000000000
8.739000000000,660.300000000000,387.150000000000
8.298000000000,663.900000000000,390.750000000000
7.849000000000,667.900000000000,394.750000000000
7.424000000000,670.900000000000,397.750000000000
6.999000000000,673.900000000000,400.750000000000
6.573000000000,677.900000000000,404.750000000000
6.148000000000,680.900000000000,407.750000000000
5.733000000000,683.900000000000,410.750000000000
5.315000000000,687.400000000000,414.250000000000
4.908000000000,690.900000000000,417.750000000000
4.497000000000,694.200000000000,421.050000000000
4.095000000000,697.900000000000,424.750000000000
3.696000000000,700.400000000000,427.250000000000
3.306000000000,703.900000000000,430.750000000000
2.930000000000,706.900000000000,433.750000000000
2.550000000000,710.300000000000,437.150000000000
2.179000000000,713.900000000000,440.750000000000
1.811000000000,716.400000000000,443.250000000000
1.451000000000,718.900000000000,445.750000000000
1.088000000000,721.900000000000,448.750000000000
0.733000000000,724.900000000000,451.750000000000
0.381000000000,727.900000000000,454.750000000000
0.124000000000,729.500000000000,456.350000000000
0.000000000000,731.000000000000,457.850000000000
